Category,CounterSpeech,commentText,date,hasReplies,id,likes,numberOfReplies,timestamp,user,Community,replies
Default,False,excerpts sick twisted jewish talmud talmud judaisms holiest book authority takes precedence old testament judaism libbre david communicate anything gentile jew religious relations would equal killing jews gentile knew teach would kill us openly baba mezia jew finds object lost gentile returned confirmed baba kamma b sanhedrin jew murders gentile death penalty jew steals gentile may keep schulchan aruch choszen hamiszpat property nations belongs jewish nation consequently entitled seize upon without scruples tosefta abda zara viii gentile forbidden steal rob women slaves etc gentile jew jew forbidden gentile schulchan aruch choszen hamiszpat property gentile according law belongs first jew passes full right seize remember steal continue steal palestinian land remember robbed banks america yebamoth gentile children animals abodah zarah b gentile girls state filth birth sanhedrin jew need pay gentile wages owed work seph jp god given jews power possessions blood nations midrasch talpioth pl jehovah created jew human form jew would served beasts jew animal human form commanded serve jew day night hadarine b jew may jewess may treat treats peice meat baba kamma jews may use lies circumvent gentile sanhedrin b gentile even hits jew gentile must killed tosapoth jebamoth b eat gentile eating sanhedrin murdering gentiles like killing wild animal abodah zara b even best gentiles killed hilkkoth akum x save gentiles danger death abodah zara b gentile may kill outright hands show mercy gentiles bammidber raba every jew spills blood jews making sacrifice god sanhedrin b jew may sex three year old girl regain virginity sanhedrin b jew may sex child long child less nine years old kethuboth b grown intercourse little girl nothing wonder sick evil savages kicked countries last years wonder people try wipe earth,2 years ago,1.0,Ugi6rZEx0tSzpHgCoAEC,1,2.0,2016-01-05 16:26:53.375,thrashguitarist05,jews,[]
7,True,guy gay,6 months ago,0.0,UghreKJ_Roe6Z3gCoAEC,0,0.0,2017-06-05 04:47:18.702,Nick Gagnon,lgbt,[]
9,True,powerful white police officer incredible pure evil disturbing horrible devil absolutely right ●castano brown family black wakeup 💜daphne cotton,5 months ago,0.0,UggOWu4n3tTO-ngCoAEC,0,0.0,2017-07-08 04:46:47.762,Daphne Rodriguez,black,[]
Default,False,ezcape believe esaah aka jesus dont believe hes god,6 years ago,0.0,Ugz58y4O4SCrXiDpvOV4AaABAg,0,0.0,2011-12-05 09:17:33.635,NadLife,jews,[]
9,True,fool read quran without satan mind,6 years ago,0.0,UgxIoJfRTqNqslO1Y0N4AaABAg,0,0.0,2011-12-05 09:17:22.744,Maneesh Cherukad,jews,[]
"4,8",True,jewish really glad people stand us problems muslims brothers sisters,1 year ago,1.0,UggVWLjmMuAYpngCoAEC,42,9.0,2017-01-05 16:24:08.316,Yuval Misrachi,jews,[]
2,True,bribery islam allowed convicted paying people convert islam even mohamed used bribe enemies wanted convert,6 months ago,0.0,UghHOtykHCLoRngCoAEC,0,0.0,2017-06-05 09:12:59.391,Guy Kendal,jews,[]
9,True,doubt mind kirk cameron gay sex wishes could openly part gay relationship overthetop involvement antigay crusade suspicious,2 years ago,1.0,UgjC0XoMMeaIFngCoAEC,2,3.0,2015-12-05 04:45:29.818,polkadotbox1,lgbt,[]
Default,False,god hate butch women theyre discrace humanity,4 years ago,0.0,UgzEfiJHXA9S1zMLLKN4AaABAg,0,0.0,2013-12-05 04:47:47.496,MrFuturedance,lgbt,[]
"1,9",True,ok let us call crazed understood bible theologians would state even lifetime study could ever incorporate understand bible entire however zealot knew still kid yeah crazed may call zealot…but still insane plucking mitzvot old testament couple passages nt letters paul…yo justify rage hate said woman marries virgin said mother jesus venerated woman new testament quran stoned even gave birth hypocricy reigns supreme whatever baptist church person begging pardon even calling personpreaches tempe yeah + reasons executed ot yet like many chooses happens agree lets others slide virginity clause prideful clause menstrual clause eat clause hoax house cards gentle blow puff could taken x speed took construct yutz,2 years ago,0.0,UghXi7pGeT1LS3gCoAEC,0,0.0,2015-12-05 04:47:51.135,sarmadasco,lgbt,[]
5,True,ok people need fucking nut cases see dislikes building helping human race realize religion stuff crap soon help hateful bigot millions like church gone human race move forward without bronze age bullshit,4 years ago,0.0,UgyrCqHCnSaMM93geCd4AaABAg,0,0.0,2013-12-05 04:47:50.754,doctorbuckner,lgbt,[]
Default,False,lol yes pastor preach truth whether like,3 weeks ago,1.0,UgwhyA2ElL43gCVBN5Z4AaABAg,0,2.0,2017-11-14 04:46:56.356,Lui Duarte,lgbt,[]
1,True,two words slavery canadian ’ belong sentence shyt might still day canadians still ’ know slavery happened america know,2 weeks ago,0.0,UgxYjr40lM180xydmvB4AaABAg,0,0.0,2017-11-24 04:47:18.990,scarsinizm,black,[]
9,True,frugging old anti semetic guy real durok say blet bolshoy suka malchik,2 months ago,0.0,UgzeTZP5UdBBiuD_W8t4AaABAg,0,0.0,2017-11-05 16:22:41.671,better films,jews,[]
Default,False,sorry first compilation written form quran made scribe zayd thabit literate last messenger god prophet muhammadpbuh made whole recitation quran twice haafiz memoriser whole quran well compilation steps followed like,7 years ago,0.0,UgxAJTM1VhKIM7ze9R94AaABAg,0,0.0,2010-12-05 09:17:41.665,noorzabeen,jews,[]
Default,False,bottom line jews hate jesus christians like muslims antichristexcept jews scofield bible convinced christians support israelbut israel doesnt support christians matter fact christian wanted migrate israel would denounce christ convert judaism moving girl investigated hate crimes group people hate us belief absolute truth taught biblejust like jesus said children deviland media brainwashed supporting themjust like brainwashed supporting homosexuality islam illegal immigrationall things lead destruction yet convinced fully support even fight oppression,1 year ago,0.0,UghCzmcdDDz-xHgCoAEC,1,0.0,2017-01-05 16:23:31.708,shawn stephens,jews,[]
Default,False,read histroy judizim understand jewish cursed mny time becoz learn mistakeer every time punished look back time noah bpuh latate time moses time faroa time nazi germany next god knows happen poeple time learn mistakes,5 years ago,0.0,UgwTr-f3Hn2oQZwKNEx4AaABAg,0,0.0,2012-12-05 09:17:07.804,Qais840,jews,[]
"5,3",True,sick people congregation agreeing even sicker hope somebodys called cops waste skin inciting people commit violence minors christian id like know part suffer little children unto kingdom heaven paranoid homophobic monster doesnt get,4 years ago,0.0,UgwBRXQRCFqGi9fzY8x4AaABAg,0,0.0,2013-12-05 04:47:51.835,caroza.b from za,lgbt,[]
Default,False,must say jewish ladies sexy would def marry,1 year ago,1.0,UghPKH_jvEJ5RngCoAEC,5,5.0,2017-01-05 16:24:03.750,Wally Sterg,jews,[]
Default,False,whether agree kirk doesnt hide opinions respectful discourse,1 year ago,1.0,Ughn-ZNRdWzqrngCoAEC,0,5.0,2016-12-05 04:43:38.341,sir_NICKS_allot_ment,lgbt,[]
Default,False,think girl goes school maybe look exactly girl know bullies everyone reason,2 weeks ago,0.0,UgxreCRWMDwj62F5SxR4AaABAg,0,0.0,2017-11-29 05:29:40.451,Sarang Mochi,black,[]
3,True,tell children always right thingwe dont tell might get arrested,3 months ago,1.0,UgzkSlIM_JGij2Dhl5x4AaABAg,507,16.0,2017-09-13 05:30:27.540,Joe T,black,[]
7,True,nearly unnatural kirk acting,6 months ago,0.0,Ugj_mLRz2bjZs3gCoAEC,0,0.0,2017-06-05 04:41:37.934,Samuel Feynman Tribute page,lgbt,[]
Default,False,invited eternal barbeque christ lives,2 years ago,0.0,UgjF1XxHCqWZjXgCoAEC,0,0.0,2015-12-05 04:45:18.806,democrats are fuckn stupid,lgbt,[]
2,True,kind priest would rather jenner go hell find jesus less understand wouldnt praise jenner done judge cruel way surely goes teaching christ doesnt,2 years ago,0.0,Ugiy_sgzP3zmIXgCoAEC,0,0.0,2015-12-05 04:45:59.006,anon for good,lgbt,[]
Default,False,white person cant wear cornrows use slang cool shows open minded respect black culture black women straighten hair black wear italian suits appropriation black person uhh long ago saying retarded black people lookact chalked black slang sign speaking improperlydumb youve banned natural hair many professional environments say black people need assimilate white mainstream culture respectable fact youre trying give credit kardashian popularizing big butts black woman named josephine baker kept fucking zoo butt tormentedgive eminem title best rapper give kyle jennifer credit making big lips braids popular trying make fucking egypt white say blacks inferior yet credit stuff either embrace curvy big lips createddominated rapsports,1 week ago,0.0,UgwIEFGNSJ7IvM6pJRJ4AaABAg,0,0.0,2017-12-01 04:47:07.572,I Like Cheese,black,[]
Default,False,shame believing lie learn truth success socalled “ gay rights ” amazing triumph clever deception simple logic comes issue otherwise intelligent people routinely fall arguments ’ hold scrutiny “ gay ” sympathizers ’ necessarily gullible people simply tricked accepting certain conclusions without first examining underlying premises defines terms controls debate extension public opinion issue terms defined many cases invented talented sophists “ gay ” movement sophistry must noted ancient greek art persuasion subtly false reasoning key overcoming sophistry simplify clarify sophists intentionally made complex vague process begins defining terms concepts used arguments quickly discovers arguments advocating “ gay rights ” depend upon hidden false assumptions deliberately ambiguous terms ’ smoke mirrors among common terms concepts “ gay rights ” debate homosexuality sexual orientation heterosexism diversity multiculturalism inclusiveness discrimination homophobia tolerance words phrases used “ gay ” sophists frame question homosexuality civil rights issue context chosen favor homosexuals extent cast victims opponents oppressors yet even within context “ gay ” arguments easily refuted,3 years ago,0.0,UgjLlCzLNbGyy3gCoAEC,0,0.0,2014-12-05 04:46:22.266,Tariq Gibrael,lgbt,[]
Default,False,ur retarded problem cuffed ’ investigating,2 months ago,0.0,UgzF4zCU1_AgbdBJzi54AaABAg,0,0.0,2017-10-13 05:30:02.039,Marc Saladino,black,[]
Default,False,women respecter,3 months ago,0.0,UgyKoKe-k8mkfPNB0IB4AaABAg,0,0.0,2017-09-13 05:30:18.743,420Koala,black,[]
Default,False,jews say ezra allah christians say messiah allah statement mouths imitate saying disbelieved may allah destroy deluded qurancom,5 years ago,0.0,Ugw72kAIw_XQbzEcrK14AaABAg,0,0.0,2012-12-05 09:16:47.606,recalibration,jews,[]
Default,False,young turks taking serious fake news wouldnt believe radio,1 month ago,0.0,Ugy5N_Kbgd8yjb0QARd4AaABAg,0,0.0,2017-11-08 04:45:53.611,Ciaran Murphy,black,[]
9,True,lol retard,11 months ago,0.0,Ugg4Ru8h0JZof3gCoAEC,1,0.0,2017-01-05 04:42:08.911,Tahir Ahmed,lgbt,[]
Default,False,racist,1 month ago,0.0,Ugw-b6igYnf-byDUfRF4AaABAg,0,0.0,2017-11-08 04:47:36.209,Glitter Kitty,black,[]
Default,False,support unless gay dont hate people read holy bible dude joining know gay club,1 year ago,1.0,UgghiIZUUtVfJ3gCoAEC,0,4.0,2016-12-05 04:43:29.971,JESUS CHRIST IS KING YASHUA,lgbt,[]
Default,False,allah shwa say posting comment muslim wonder think allah shwa congratulate,4 years ago,0.0,UgxQ81Tudvbem4SSUfZ4AaABAg,0,0.0,2013-12-05 09:13:08.006,Qyuubi786,jews,[]
Default,False,appear many forced marriages islam even today st centuryit probly much th centuryaisha child womanshe may physical maturitybut probly emotional maturityat yrs old capable giving birthhow old prophet time consumated marriageshe wives captivewhat others willing say aisha,5 years ago,0.0,UgySo4hy62iB53QZA7t4AaABAg,0,0.0,2012-12-05 09:16:44.556,gary wersley,jews,[]
9,True,god existed make awful people like,5 years ago,0.0,Ugy0EBbzLa7a0W_u9JN4AaABAg,0,0.0,2012-12-05 04:48:19.063,Kjeksuell,lgbt,[]
Default,False,detained police could figure actually happened nice spin tyt nice job cutting part video showing cuffs removed figured involved assault girl,2 weeks ago,1.0,UgxL4okNCvn010N9NT14AaABAg,0,1.0,2017-11-29 05:29:39.128,J br,black,[]
Default,False,holy shit thats ugly reporter,3 months ago,0.0,UgwduEOotAFQHP8a1W94AaABAg,0,0.0,2017-09-13 05:30:17.726,Sterling Archer,black,[]
Default,False,never give pastor anderson granted jail like brother kent hovind telling truth listen people christian popularity contest salt earth light darkness many shall fall away follow world follow word think saved defend homosexual agenda jesus christ old testament new testament crystal clear homosexuals practice homosexual sex treated wicked people go hell knock knock people defend gay agenda go hell promote wickedness okay hear jesus christ didnt judge homosexuals said judge oh saying jesus christ god old testament saying paul wrote word god see dont believe king james bible cover cover prove dont believe word god know saved eternal damnation good people people call christians people believe bible cover cover go heaven good reason jesus always said saved faith pastor anderson god guts speak gods mind many pastors dont dare speak word god anymore telling truth become quite dangerous could lose job assets could lose life go pastor anderson go,2 years ago,1.0,UghYDVB7BX0PtHgCoAEC,6,5.0,2015-12-05 04:47:36.428,FreeRhuna,lgbt,[]
Default,False,christianitythe belief god sacrificed god god save gods creations god,1 year ago,0.0,Ugg9MALdokrQangCoAEC,0,0.0,2016-12-05 04:43:45.133,billsf94131,lgbt,[]
Default,False,ok wont jews christians allies quote dictionary definition ally unite formally associate connect mutual﻿ relationship resemblance friendship antonym ally enemy foe adversary basically ally means friend anyway answer question mr pedantic,5 years ago,0.0,Ugz8vPi9fV8wfs4fHMB4AaABAg,0,0.0,2012-12-05 09:13:18.115,Soloman1001,jews,[]
Default,False,konicava oh heshe isnt allah demands worship yahweh allows humans choose,5 years ago,0.0,Ugx1FUVmfzFBsYcC0_t4AaABAg,0,0.0,2012-12-05 09:17:07.854,kidsarocker,jews,[]
9,True,lot racist cops mn,6 months ago,0.0,UgjlGNZc53S4eXgCoAEC,0,0.0,2017-06-08 04:46:53.903,Mark Stanley,black,[]
7,True,agree preacher saying probably crawl rock read book ’ years old get new friends learn thing two new society trying build,2 years ago,0.0,Ugh5eBNVyyIMeHgCoAEC,1,0.0,2015-12-05 04:47:15.168,mbrandt29,lgbt,[]
5,True,comments youtube bashing actual experiment,3 years ago,0.0,UgheXsbQm4DQongCoAEC,2,0.0,2015-01-05 16:26:56.015,Ernest Jay,jews,[]
Default,False,omfg,1 month ago,0.0,Ugyf0KuAUsIBTxbDre54AaABAg,0,0.0,2017-11-08 04:47:36.156,Bart Fite,black,[]
Default,False,gary gary gary hell smoking dude,5 years ago,0.0,Ugxv3G5nRdMcpJE9z694AaABAg,0,0.0,2012-12-05 09:16:43.546,ghs224,jews,[]
Default,False,arrested cops arrive scene supposed arrest everyone involved unless sure happend watch videos bus watch back station time thinking cops arresting racism beyond moronic nothing devide country,2 months ago,0.0,UgwW-JDwjGdnvbP-H0l4AaABAg,0,0.0,2017-10-13 05:30:00.551,Siedler Joe,black,[]
"4,8",True,know upset upsets straight best follow christ love gay friends family jesus would said please careful hate threats breed hate threats know get threatened christians time standing friends dont sink level love pray pray eyes opened hateful ways learn read bible jesus loves,5 years ago,0.0,UgzwqSogq6du7mbVq3F4AaABAg,0,0.0,2012-12-05 04:48:16.893,codynootchies,lgbt,[]
Default,False,found funny black,1 month ago,0.0,Ugz__Zh16EjeJXVzVj54AaABAg,0,0.0,2017-11-08 04:47:52.182,wilcox tam,black,[]
9,True,vile pastor piece filth garbage amazing idiots get talking sodomy probably masturbates,1 month ago,0.0,Ugxqi-HH40EVFTwScvZ4AaABAg,0,0.0,2017-11-05 04:46:58.077,S S,lgbt,[]
9,True,amerikkka,3 months ago,0.0,UgzaV7IhU8mL0a_5sQ54AaABAg,0,0.0,2017-09-13 05:30:27.626,Atiya Ealy,black,[]
Default,False,truth joy satan site look late,1 year ago,1.0,UghEPL1L6KWGongCoAEC,1,1.0,2017-01-05 16:24:12.166,Satana 666,jews,[]
Default,False,christianity anyone disagrees lying,9 years ago,0.0,Ugyok4mefLIkIrbyLXt4AaABAg,0,0.0,2008-12-05 09:46:39.589,UncleKennybobs,jews,[]
Default,False,pierce morgan faggot would tell homo great states legalized scientists courts people fact prop voted california yet people glad pushed law need repeal laws people go back closet hospital change,9 months ago,1.0,UgiTdxkYK50iHHgCoAEC,0,1.0,2017-03-05 04:41:56.466,Mr Automatic,lgbt,[]
Default,False,zionist jews committing white genocide flooding white countries constant floods nonwhite immigrants yet demand israel remain pure jewish control american media government watch david dukes videos wake,3 years ago,0.0,UghBKQmB1kLl_ngCoAEC,0,0.0,2015-01-05 16:27:29.011,Dakota Scofield,jews,[]
Default,False,mad funny,2 months ago,0.0,UgzgWKklrREu1fJI5b54AaABAg,1,0.0,2017-10-08 04:48:07.738,PrepperTwins !,black,[]
8,True,sad even amazon isnt helping matter fact check amazon right sell replica nazi medals swastika email amazon demand stop selling products family many members synagogue already peace love open minds us,1 year ago,0.0,Ugi88NXX1zfWxXgCoAEC,2,0.0,2017-01-05 16:23:49.162,West Derwin,jews,[]
Default,False,bigmrsox moron south sudanese deported sneaked country like mexicans usa jewish plus gave person deported thousand dollars flight home moron hating friends hear pieces news distort facts ur peers either liar stupid,5 years ago,0.0,UgzeL5UzMkpQ_31ZrlN4AaABAg,0,0.0,2012-12-05 09:14:02.299,jrozen72,jews,[]
5,True,nazi comments video obnoxious racists primitive vile creatures usually driven sever latent mental illnesses אני יהודי תושב ישראל אשמח לפגוש כל אחת מהמפלצות האנטישמיות פה ולטפל בה בעזרת נשק חם אם תנסה להזיל עלי את הריר שלה ולקרב אלי את הטלפיים המזוהמות שלה סבתי שרדה את השואה כילדה קטנה ואנשים כמוכם היו צריכים מזמן להישטף לתוך האסלה הגדולה של ההיסטוריה יחד עם היטלר ואווה בראון,3 years ago,1.0,Ugint-vVZSlzdHgCoAEC,18,1.0,2015-01-05 16:27:10.101,mistercrowly86,jews,[]
7,True,marriage defined magical garden talking snake invisible sky makes perfect sense,1 year ago,0.0,UghilJyHDePbJHgCoAEC,0,0.0,2016-12-05 04:43:49.578,Jack Chesnut,lgbt,[]
Default,False,placed handcuffs didnt know going yet anybody say anything right thing,1 month ago,0.0,UgyqhYg65sRyJRMyJRd4AaABAg,0,0.0,2017-11-13 05:29:54.776,Danielle Sullivan,black,[]
